mag_mean,mag_var,mag_skew,mag_kurt,mag_w_e_mean,mag_w_e_var,mag_w_e_skew,mag_w_e_kurt,Variability
-0.015075074999999582,1.952126456937562e-05,-0.44404410073442135,-0.23537532367836445,-0.009075074939999584,1.9521264569375622e-05,-0.44404410073442013,-0.23537532367836578,0
-0.009699925000000054,1.991255586937325e-05,0.289209812689465,-0.15479499178865241,-0.015699925060000054,1.991255586937325e-05,0.289209812689465,-0.15479499178865241,0
-0.004700024999999819,1.9208865674377074e-05,-0.21832095128294668,0.44553550173641154,-0.010700025059999818,1.920886567437707e-05,-0.21832095128294773,0.4455355017364133,0
0.0003999999999996895,2.5388651099997544e-05,-0.03631706772893531,0.33535003160850874,0.006400000059999689,2.5388651099997544e-05,-0.036317067728935226,0.33535003160850874,0
0.0039751499999998606,2.0123533177497616e-05,0.19412574718467063,-0.5544372696578233,-0.0020248500600001393,2.0123533177497616e-05,0.19412574718467063,-0.5544372696578233,0
0.009000050000000037,2.589980094749844e-05,-0.37666230895786035,0.3553332146770285,0.015000050060000037,2.589980094749844e-05,-0.37666230895786035,0.3553332146770285,0
-0.014125024999999791,1.9309169674376445e-05,0.05924826171031704,-0.526331441211378,-0.02012502505999979,1.9309169674376445e-05,0.05924826171031704,-0.526331441211378,0
-0.009425124999999923,1.7893469609376433e-05,-0.06227830984554263,0.251075817321313,-0.0034251249399999233,1.7893469609376433e-05,-0.06227830984554263,0.251075817321313,0
-0.0039000749999998697,2.073911586937281e-05,0.40989906380337143,-0.338504767499038,0.00209992506000013,2.073911586937281e-05,0.40989906380337143,-0.338504767499038,0
0.00047487500000018554,1.869949450937738e-05,0.12190077667951595,-0.31890645984355936,-0.005525125059999814,1.8699494509377384e-05,0.12190077667951531,-0.3189064598435607,0
0.006324774999999949,2.5068471974373817e-05,-0.21281803860338086,-0.05648453904260542,0.012324775059999949,2.5068471974373817e-05,-0.21281803860338086,-0.05648453904260542,0
0.01009972500000007,1.889130609937073e-05,0.0672873713685593,-0.38075161263307633,0.004099724940000071,1.8891306099370734e-05,0.06728737136855889,-0.38075161263307766,0
0.01579987499999973,1.9611551159380684e-05,-0.0030167013568740495,-0.7283902947093468,0.009799874939999731,1.9611551159380684e-05,-0.0030167013568740495,-0.7283902947093468,0
-0.010275325000000102,2.239864696937564e-05,-0.1251722706079266,-0.4381682996081895,-0.0042753249400001025,2.239864696937564e-05,-0.1251722706079266,-0.4381682996081895,0
-0.005575149999999951,2.2249503777502343e-05,-0.23407813616243492,-0.5963633338306975,-0.01157515005999995,2.2249503777502343e-05,-0.23407813616243492,-0.5963633338306975,0
-0.001275025000000074,2.1399762374372934e-05,-0.11508040554754505,-0.47138304083136573,-0.007300025064000073,2.141033612996474e-05,-0.09888732025715452,-0.4761776047946493,0
0.0027999499999998177,2.3110280797500466e-05,-0.34286723866769825,-0.21628383188431988,0.008824950063999817,2.334465833890077e-05,-0.3384953844237241,-0.24578714303828963,0
0.008974825000000042,1.9125917394378736e-05,0.0169555568483157,0.15780473663788985,0.002949824936000042,1.909898364396939e-05,0.03382950664958591,0.16721915267834575,0
0.013274950000000096,2.629995339750355e-05,-0.4004266756515221,-0.8481109014163812,0.007274949940000097,2.6299953397503557e-05,-0.4004266756515227,-0.8481109014163817,0
-0.009700225000000007,2.475883617437236e-05,0.1194719291223544,-0.1882140325306434,-0.0036252249280000065,2.4783044947345802e-05,0.07553807421541765,-0.19939610761018134,0
-0.0053249499999997955,2.1020758897499752e-05,-0.6854680273131584,0.39914076662444575,-0.011399950071999794,2.1141391435900894e-05,-0.6360961871284071,0.32003888955676185,0
-0.0007502500000001966,1.5537925887500445e-05,-0.32126477131606046,-0.2152204896007781,0.0053247500719998024,1.6019788483698553e-05,-0.309376688613099,-0.25789785672170984,0
0.004350024999999924,1.9877833674373722e-05,-0.08136665823229144,-0.5680724438653533,-0.0017499750760000758,2.043783879437461e-05,-0.04642651286939894,-0.6632665661087214,0
0.010624750000000027,2.2784988737499722e-05,0.2326724568160789,-0.6058448701536476,0.004524749924000028,2.250013872232396e-05,0.294114068970378,-0.5258430027407428,0
-0.014300024999999827,2.4760685674373823e-05,-0.053822344568842204,0.1880700477159407,-0.020500025091999826,2.4800775730388307e-05,-0.1280772026080662,0.2676055031075979,0
-0.010349975000000011,1.9027468274375235e-05,0.7845727979740037,0.18856580320785055,-0.016574975096000012,1.7944554411008716e-05,0.7810183185625044,0.05883252366382408,0
-0.005600125000000044,1.818995050937266e-05,-0.2826645109781622,0.6069213049208768,-0.011825125096000044,1.9144269463963406e-05,-0.2306146127012869,0.4014944612175446,0
0.00029997499999998565,1.9160565874375372e-05,0.20712262477583424,-0.2642165386063562,-0.005925025096000013,1.926992969377333e-05,0.2510492570335738,-0.1871963709681448,0
0.006049949999999615,1.8498955847500588e-05,0.586070690837678,1.3332213902076075,-0.00020005010000038458,2.0011681151536293e-05,0.4336002029701542,1.2839927153631976,0
0.010349899999999756,1.8377620840004254e-05,-0.2963878271567915,-0.23347003050778392,0.004074899895999756,1.786944083059538e-05,-0.340309501480101,-0.08540122759562152,0
-0.015324724999999883,2.0720755099379262e-05,-0.0766252328629965,-0.7038258856422024,-0.008874724867999884,2.2960558061347462e-05,-0.1097440085917762,-0.749627633015467,0
-0.010224799999999767,2.1026515910000425e-05,0.4343043300797114,0.1980946125293519,-0.016724800139999767,1.995131583396965e-05,0.3096230846872756,-0.06846548610351366,0
-0.006099924999999828,1.2540416169375612e-05,0.12303002835447746,-0.5528493929452387,-0.012524925127999829,1.2949655079954551e-05,0.21391418510504998,-0.45731853679471923,0
-0.00030000000000001136,1.626120100000087e-05,-0.46505650107223734,-0.5645933197841524,-0.00685000014800001,1.612845109036107e-05,-0.35759608282817723,-0.7371442425613295,0
0.004675175000000209,2.4519989644371298e-05,-0.23671805291439976,-0.7151719723544017,-0.001849825143999791,2.4277898467537363e-05,-0.09519953422230341,-0.8383681551199449,0
0.008875149999999988,1.9461063477498583e-05,-0.2501626169695715,0.01366109469114063,0.0022751498439999873,1.830119340232022e-05,-0.08229151281445538,0.15800398680919914,0
0.01427505000000009,1.9150598797498305e-05,0.4123102799464585,-0.017927408831627467,0.007650049840000089,1.8978736379500983e-05,0.5475820314987951,0.4385966708649902,0
-0.01087517500000006,2.4761869494371674e-05,-0.0293079018798842,-0.7419264724416808,-0.01812517526000006,2.5162132144414095e-05,-0.03438439739140261,-0.8368339732467627,0
-0.005325224999999811,2.1119729674374642e-05,-0.17270560094823498,0.032571456869110005,-0.012550225255999808,2.1348753568918762e-05,-0.12590735935340666,-0.10679462153855601,0
-0.0002001999999998283,2.191047075999638e-05,-0.07552632334221873,0.11622825815303806,0.007149800276000172,2.327776107916251e-05,-0.24287600750539448,0.574654265917371,0
0.004599825000000024,2.1542161094375976e-05,0.15157891917041588,-0.7258015027599951,-0.0027001752679999763,2.1712656195255107e-05,0.20838711110737168,-0.9133776183277305,0
0.009799925000000353,1.540777096937147e-05,0.7026230161059288,0.6505312525788112,0.002324924704000353,1.6317374936808214e-05,0.7323171380450494,0.7208441375067633,0
0.013650025000000099,2.533036832437352e-05,0.5487227196135486,0.1326008958240923,0.021175025304000096,2.4847067076944508e-05,0.4472138377549515,0.22030790800021327,0
-0.01045000000000007,2.2947400750000803e-05,-0.07752429878847003,0.3039764380852965,-0.00267499965600007,2.3969325941409043e-05,-0.021500109366989033,0.1575790556811527,0
-0.0050749750000004925,2.836772967437849e-05,-0.1668067170585534,-0.9365123346056197,0.002900025375999508,2.8188305899570677e-05,-0.16072564911789147,-0.9191875863756032,0
0.0005749749999999665,2.3543754474378014e-05,1.1458830016022847,3.2601934993945862,0.008524975371999966,2.3348851950793526e-05,1.1862718964314556,3.41081070425214,0
0.006474849999999854,2.5447518427499943e-05,-0.16990375928037094,-0.8486100499045293,-0.001525150380000146,2.5447518427499943e-05,-0.16990375928037094,-0.8486100499045293,0
0.010274999999999678,2.519822605000283e-05,0.21940448708275476,-1.1764491996252264,0.0022749996199996785,2.519822605000283e-05,0.2194044870827547,-1.1764491996252264,0
0.013550099999999964,1.95471906400033e-05,0.23875690923719806,-0.5158536553764801,0.021550100379999965,1.95471906400033e-05,0.23875690923719767,-0.515853655376481,0
-0.009425049999999935,2.2144583347501167e-05,0.17253881264412171,-0.5688761279997796,-0.0014250496199999345,2.2144583347501167e-05,0.17253881264412171,-0.5688761279997796,0
-0.005524949999999506,2.7199878247496217e-05,0.4864812355031291,-0.1278182176919218,-0.013524950379999507,2.7199878247496217e-05,0.4864812355031291,-0.1278182176919218,0
-0.0011998750000000058,3.2409850659370575e-05,0.4538753063494791,-0.6526158488792948,0.006800125379999994,3.2409850659370575e-05,0.45387530634947926,-0.6526158488792952,0
0.0043998000000000205,2.4340210659996863e-05,0.07081875449356229,-0.5643332100056382,0.01239980038000002,2.434021065999686e-05,0.07081875449356252,-0.5643332100056377,0
0.009475100000000226,2.284973068999729e-05,-0.0023701978235207105,-0.22888653950823334,0.0014750996200002247,2.2849730689997285e-05,-0.0023701978235204685,-0.22888653950823246,0
0.01449997500000011,2.4547926074373362e-05,0.13910298159698647,0.07414435690446242,0.02249997538000011,2.4547926074373362e-05,0.13910298159698586,0.07414435690446108,0
-0.008399850000000075,2.564057052750041e-05,-0.11439950486666635,0.483994827266816,-0.0003998496200000749,2.564057052750041e-05,-0.11439950486666635,0.483994827266816,0
-0.005300050000000045,2.3909170997499307e-05,-0.16874959164273082,-0.4972407277990234,-0.013300050380000044,2.3909170997499307e-05,-0.16874959164273165,-0.4972407277990225,0
-0.00035007499999997196,2.967519856937165e-05,-0.6208739739713541,0.3947883933738172,0.007649925380000028,2.967519856937165e-05,-0.6208739739713541,0.3947883933738172,0
0.005324874999999896,3.2071306909372724e-05,0.04006607229360686,-0.7562054815409098,-0.0026751253800001047,3.2071306909372724e-05,0.04006607229360686,-0.7562054815409098,0
0.010824999999999817,3.079292595000087e-05,-0.3346674942602136,0.48688498869494445,0.018825000379999818,3.079292595000087e-05,-0.3346674942602136,0.48688498869494445,0
0.014699974999999732,2.8710036024374606e-05,-0.023715778719374865,0.14795320182475047,0.006699974619999732,2.87100360243746e-05,-0.023715778719375562,0.1479532018247527,0
-0.009899974999999816,4.118934567437219e-05,-0.014450115579099872,-0.2084079565933279,-0.0018999746199998163,4.118934567437219e-05,-0.014450115579099872,-0.2084079565933279,0
-0.005925349999999696,2.3419478477498786e-05,0.708352108674908,0.88173844674973,0.002074650380000304,2.3419478477498786e-05,0.7083521086749082,0.88173844674973,0
7.507500000025757e-05,3.416841456937261e-05,-0.45699246115933745,0.20711436697361707,-0.007924925379999743,3.416841456937261e-05,-0.45699246115933745,0.20711436697361707,0
0.004150025000000212,2.647734302437032e-05,0.5897179093419068,-0.490542930272277,0.012150025380000212,2.6477343024370323e-05,0.5897179093419075,-0.49054293027227613,0
0.008849900000000233,3.207907104000049e-05,-0.1986351909177858,-0.0659694569214313,0.016849900380000234,3.207907104000049e-05,-0.1986351909177858,-0.0659694569214313,0
0.014699675000000401,3.201030556937376e-05,-0.3052526586560526,-0.3092900899846178,0.006699674620000401,3.201030556937376e-05,-0.3052526586560526,-0.3092900899846178,0
-0.012075024999999772,3.282132207437225e-05,-0.2770343337174277,-0.57600283750519,-0.004075024619999773,3.282132207437225e-05,-0.2770343337174268,-0.5760028375051904,0
-0.00580002499999992,2.540916102437581e-05,0.44453658491477926,-0.4452455444007768,0.0021999753800000807,2.540916102437581e-05,0.44453658491477926,-0.4452455444007768,0
-0.001474949999999886,3.83984733475018e-05,-0.20848081252409162,-0.6071673257970729,0.006525050380000114,3.83984733475018e-05,-0.20848081252409162,-0.6071673257970729,0
0.005325299999999533,3.261913061000073e-05,0.035386511500145185,-0.4664096543436247,-0.002674700380000467,3.261913061000073e-05,0.035386511500145185,-0.4664096543436247,0
0.010025249999999897,2.957266373750135e-05,-0.05273619673159485,-0.023101259027650922,0.018025250379999896,2.9572663737501346e-05,-0.05273619673159393,-0.023101259027650478,0
-0.014024675000000464,2.827429211937272e-05,0.43890667457991717,-0.36802991750869385,-0.022024675380000462,2.827429211937272e-05,0.43890667457991617,-0.36802991750869474,0
-0.009374950000000038,2.248581319749817e-05,-0.04006174432952497,-0.4365333166482883,-0.01737495038000004,2.248581319749817e-05,-0.04006174432952497,-0.4365333166482883,0
-0.004625025000000083,2.0134294474373214e-05,0.25410624027092804,-0.4914409945860263,-0.012625025380000082,2.0134294474373218e-05,0.2541062402709269,-0.49144099458602764,0
0.0015250749999998093,2.334784716937181e-05,-0.0022856003537301936,-0.48391052973200566,-0.0064749253800001905,2.3347847169371813e-05,-0.0022856003537305362,-0.48391052973200654,0
0.004975124999999636,3.792213220937678e-05,-0.3102949007233107,0.13063903179077974,-0.003024875380000364,3.792213220937678e-05,-0.3102949007233107,0.13063903179077974,0
0.011600224999999664,2.093968082437533e-05,0.05352621553089236,0.19511227145408316,0.019600225379999663,2.0939680824375335e-05,0.053526215530893526,0.19511227145408272,0
-0.01517505000000039,2.2994808397496767e-05,0.004578082578335731,-0.595014833230135,-0.023175050380000388,2.299480839749676e-05,0.004578082578335071,-0.5950148332301346,0
-0.010650024999999896,2.7030368324375835e-05,0.37658802225823124,-0.8417333878244522,-0.002650024619999896,2.7030368324375835e-05,0.37658802225823124,-0.8417333878244522,0
-0.004574999999999996,3.794537565000163e-05,0.8977025476980607,2.5602209075167153,-0.012575000379999996,3.794537565000163e-05,0.8977025476980607,2.5602209075167153,0
-0.00017500000000003624,2.5044625999998647e-05,-0.3991083614651273,-0.24802394605227107,-0.008175000380000037,2.5044625999998647e-05,-0.3991083614651273,-0.24802394605227107,0
0.005599850000000295,4.45898810775009e-05,-0.5303401352382741,1.913441517163327,-0.0024001503799997055,4.45898810775009e-05,-0.5303401352382741,1.913441517163327,0
0.010574824999999777,2.2244077094378427e-05,-0.25621386693374976,-0.7433292600315271,0.018574825379999778,2.2244077094378427e-05,-0.25621386693374976,-0.7433292600315271,0
0.014424874999999915,3.339638210937523e-05,-0.2546976334832898,-0.6622228514998354,0.022424875379999914,3.339638210937522e-05,-0.25469763348328944,-0.662222851499835,0
-0.010875124999999741,3.121090755937377e-05,0.48327736659862774,-0.46799753937312616,-0.0028751246199997414,3.121090755937377e-05,0.4832773665986286,-0.4679975393731257,0
-0.004925224999999677,3.956705987437171e-05,-0.7232463439884709,1.3069772951244705,0.003074775380000322,3.956705987437172e-05,-0.7232463439884703,1.3069772951244696,0
-0.0008502249999996714,3.1977668624371854e-05,0.20255154180606774,-0.07584590834462634,0.007149775380000329,3.1977668624371854e-05,0.2025515418060678,-0.07584590834462634,0
0.004875150000000517,2.4461813527499074e-05,0.2596042380413256,-0.5393137121021985,0.012875150380000516,2.4461813527499074e-05,0.2596042380413266,-0.5393137121021985,0
0.010499950000000258,4.059880094749986e-05,-0.2078306470005693,-0.6329370084833403,0.018499950380000258,4.059880094749986e-05,-0.2078306470005693,-0.6329370084833403,0
0.013274800000000475,2.6399035610000076e-05,0.003920783694047395,-0.4443478834606016,0.021274800380000475,2.639903561000007e-05,0.00392078369404724,-0.4443478834606007,0
-0.010250025000000029,3.4237188324373854e-05,-0.23977800637511223,-0.3580822204645484,-0.002250024620000029,3.4237188324373854e-05,-0.23977800637511215,-0.3580822204645484,0
-0.00490005,2.3039310997499865e-05,-0.21623768320653236,-0.2360465834108254,-0.0129250503725,2.2968683511375623e-05,-0.20297873108193404,-0.22400750823736137,0
-0.0015249500000002135,3.104802814749732e-05,-0.05327742204192379,-1.006781366788697,0.006475050379999786,3.104802814749732e-05,-0.05327742204192379,-1.006781366788697,0
0.005875049999999771,2.9059038397499184e-05,-0.5362849849100958,-0.1892194730608905,-0.0021249503800002296,2.9059038397499184e-05,-0.5362849849100958,-0.1892194730608905,0
0.010400024999999768,4.678878097437414e-05,-0.008472225964865658,-0.46133657443831266,0.0024000246199997683,4.678878097437414e-05,-0.00847222596486579,-0.46133657443831266,0
0.013899999999999847,2.543870099999862e-05,-0.5316723780129121,0.6076872381172143,0.021900000379999847,2.543870099999862e-05,-0.5316723780129124,0.6076872381172138,0
-0.009175000000000554,3.6644526249996105e-05,-0.09531471251631371,0.8548851029295346,-0.0011499996275005544,3.6827751187716236e-05,-0.10239793589083476,0.8219417449665589,0
-0.004399925000000415,3.284001106937285e-05,-0.414178097663342,-0.2500387375907587,-0.012449925365000416,3.2397318672930595e-05,-0.41237545202539694,-0.20641673138494498,0
0.0015250499999998723,3.914997359750341e-05,0.6874633020134712,-0.054129282905141185,-0.006549950357500128,3.8348056317266e-05,0.6464734513466964,-0.22949701184518734,0
0.0059748749999998015,2.1875119659374504e-05,0.012925433727474275,-0.35495354804494594,0.0140248753649998,2.172523219009066e-05,-0.014300904263489374,-0.32179333159163503,0
0.01034982499999959,3.067642349437387e-05,-0.1277260858938548,0.03033397523718806,0.018399825364999588,3.123899081135366e-05,-0.1234133113543523,-0.03576051936083502,0
-0.01505022500000015,2.334837822437762e-05,0.033160385853273404,-0.7025289522844176,-0.0069252246575001505,2.2770309584985747e-05,0.1356541935414456,-0.8103343434369972,0
-0.010300075000000231,3.5507606019374424e-05,0.3362319293260486,-1.0467493526533183,-0.0021750746575002304,3.574199963624378e-05,0.33766168442333244,-1.0346084179993416,0
-0.0056751750000001875,3.556948964436998e-05,-0.2794512529546119,-0.4303476978940979,-0.013850175327500186,3.637745306366861e-05,-0.30019931006818157,-0.5679364246568612,0
-0.0011498999999998815,3.0579030839997514e-05,0.22518990090157107,-0.7226322609083553,0.007000100335000118,3.030170083994667e-05,0.1871333379528719,-0.7429360769712354,0
0.004774875000000289,2.2275269509376055e-05,-0.34405649240475794,0.13557858872900308,0.012949875327500287,2.1048638539052714e-05,-0.27068694446937563,0.37865000163141804,0
0.00932512499999998,4.426904450937544e-05,-0.1027880563527885,-0.27586952482035354,0.017475125334999977,4.334910720210664e-05,-0.14998424265734983,-0.17770855972608413,0
-0.014499999999999957,3.95486506499967e-05,0.1754713227983239,-0.10146383588457342,-0.0061749997174999575,3.889297572088697e-05,0.12922564507641027,-0.10016663053661068,0
-0.008625099999999896,2.868690079000354e-05,0.8074045548336297,1.8554797079149719,-0.017050100252499895,2.7750340907659456e-05,0.7053662169929908,2.199160948086204,0
-0.004225174999999659,5.102669729437463e-05,-0.3395258189319406,-0.14533176350301735,-0.01265017525249966,4.913007393504958e-05,-0.3110419321614007,-0.193733810059328,0
-5.02250000002924e-05,3.42996281243793e-05,-0.04178415807815888,-0.6933414791076866,0.008324775267499706,3.5121321467559066e-05,-0.06864736694567207,-0.5346274222616088,0
0.005225049999999865,4.762615349750307e-05,0.14996327864306377,-0.10789675475421223,0.013675050244999865,5.057140744967666e-05,0.1385938730662257,-0.08687300814176124,0
0.011724699999999722,3.4153260860000725e-05,0.2278208936709904,-0.682334738160093,0.003174699784999721,3.44980305773202e-05,0.2453320294077683,-0.7534430511196835,0
-0.014475050000000333,4.769997854749999e-05,-0.39657980769456946,-0.8150425325700983,-0.023225050155000333,4.9675052763727484e-05,-0.4033925164541546,-0.7449597049547143,0
-0.011249850000000538,3.783652592750067e-05,-0.28524834414287775,-0.4073354737289807,-0.020099850125000537,3.923913027346903e-05,-0.39687612418872203,-0.41452473020776104,0
-0.004824925000000047,4.38439996193794e-05,-0.08346552905873039,-0.47843433941393165,0.004200075072499953,4.200937117245571e-05,-0.23410755893960158,-0.37319185717186354,0
0.0019249499999999032,4.322176869750045e-05,0.30586407181762504,-0.5060233312466038,-0.007225050035000097,4.352710343264982e-05,0.40403205220929655,-0.5023353894660252,0
0.005324975000000088,2.822224212437381e-05,0.24245075893304058,0.8798467808163064,0.014549975012500087,2.749982840378581e-05,0.34525336466443535,0.9400678550555046,0
0.009450124999999688,4.740033840937382e-05,-0.1422328186485597,-0.2653191318492567,0.0004501249199996871,5.0200687389268546e-05,-0.18667784328769815,-0.16215539336557327,0
0.015050074999999908,3.429784341937453e-05,0.014092964312311634,-0.47332517991042034,0.024300075004999904,3.536000542447575e-05,-0.0003778753565394675,-0.3884266404368102,0
-0.009825200000000044,3.9446746109999556e-05,0.5991149327227253,0.4519625284163724,-0.019575199855000044,3.854689630870489e-05,0.7033203017405499,0.5657979449443129,0
-0.005250175000000112,3.223691349437756e-05,0.6922903985869554,0.34488592527116113,-0.01507517483250011,3.316879940649944e-05,0.7925954441192331,0.5505092980584352,0
-7.487499999996317e-05,3.7868544409375054e-05,-0.022448874162986694,-0.3553215467697104,-0.00987487483999996,3.715849454439007e-05,-0.06242465329027921,-0.28192427320342794,0
0.005524800000000063,3.0402136160005256e-05,0.07644892901559106,-0.31630485992775714,0.01539979981750006,2.9842711295019903e-05,0.07783915937031194,-0.31819240423627004,0
0.010625200000000223,2.8932776059996644e-05,0.42198720117612737,0.17596482431961702,0.0007252001900002238,2.9497685863523716e-05,0.462997331087631,0.18201369157840874,0
-0.013724899999999174,4.3653620989997506e-05,1.4988178326396309,4.544247555897366,-0.02369989978749917,4.351419102451412e-05,1.496693222437263,4.568730354463869,0
-0.008099974999999659,4.619155632437448e-05,0.42812841871706486,-0.4201882073465173,0.0018750247875003398,4.641098250123402e-05,0.43149065369215933,-0.4342631716050849,0
-0.0018751750000000733,4.2464769844373774e-05,0.018437992762855467,-0.4082021516236787,-0.011875174780000072,4.246476984437376e-05,0.01843799276285574,-0.40820215162367823,0
0.0015502500000001973,5.04464757374949e-05,0.684774958736433,0.3046198738134933,0.011550249780000197,5.04464757374949e-05,0.6847749587364327,0.3046198738134924,0
0.007225200000000598,4.097968636000337e-05,0.3287299295257918,-0.22221298897624253,-0.002774799779999401,4.097968636000337e-05,0.3287299295257919,-0.22221298897624253,0
0.00962505000000018,3.768321354750066e-05,0.7616411693083995,0.3838419340076977,0.019625049780000174,3.768321354750065e-05,0.7616411693084014,0.3838419340077004,0
-0.013199925000000334,4.2410330969376047e-05,-0.09157422945339835,-0.845078383698946,-0.0031999252200003354,4.2410330969376047e-05,-0.0915742294533984,-0.845078383698946,0
-0.007725125000000155,4.274989470937644e-05,-0.6784662053128316,-0.3118705024762223,0.0022748747799998443,4.2749894709376445e-05,-0.6784662053128314,-0.31187050247622317,0
-0.004325099999999882,4.157041098999985e-05,-0.0816228522292074,-0.2071111134299488,-0.014325099779999882,4.1570410989999835e-05,-0.08162285222920701,-0.20711111342994837,0
0.0022748749999997207,5.2300144909374326e-05,0.04886008242496147,-0.7189063821733654,-0.007725124780000278,5.2300144909374306e-05,0.04886008242496169,-0.7189063821733646,0
0.0062999999999997945,4.315745075000264e-05,-0.2604044981533135,-0.1802088818932286,-0.0036999997800002044,4.3157450750002624e-05,-0.26040449815331346,-0.1802088818932286,0
0.011549824999999726,4.2349843294378064e-05,0.2199254588368526,0.47847577484086123,0.02154982477999972,4.2349843294378064e-05,0.21992545883685438,0.47847577484086123,0
-0.01310015,5.008822097749932e-05,-0.3537691826458084,-0.42453229202233356,-0.023100149779999996,5.008822097749932e-05,-0.3537691826458091,-0.42453229202233445,0
-0.007825050000000111,4.14410933474985e-05,0.619053315376432,0.24025563281232776,-0.01782504978000011,4.14410933474985e-05,0.6190533153764316,0.24025563281232687,0
-0.0032252250000002645,2.8775624574372525e-05,0.2809253179205148,0.705981324090073,0.006774774779999734,2.8775624574372525e-05,0.28092531792051467,0.7059813240900716,0
0.00039989999999994196,4.3689380690000283e-05,-0.4976836602066466,0.3065631958451869,0.01039989977999994,4.368938069000027e-05,-0.49768366020664634,0.3065631958451869,0
